State,StateCode,Municipality,MunicipalityCode,Locality,Schools,Students,StudentsFemale,StudentsMale,Teachers
OAXACA,20,HEROICA VILLA DE SAN BLAS ATEMPA,124,SHABACONDE,1,8,3,5,1
OAXACA,20,HEROICA VILLA DE SAN BLAS ATEMPA,124,TIERRA BLANCA,3,118,49,69,9
OAXACA,20,SAN CARLOS YAUTEPEC,125,ASUNCIÓN LACHIXONASE,3,48,23,25,11
OAXACA,20,SAN CARLOS YAUTEPEC,125,GUADALUPE VICTORIA,5,340,178,162,19
OAXACA,20,SAN CARLOS YAUTEPEC,125,LA BAEZA,2,15,7,8,6
OAXACA,20,SAN CARLOS YAUTEPEC,125,LA MAGDALENA,2,10,6,4,2
OAXACA,20,SAN CARLOS YAUTEPEC,125,RANCHO CANDELARIA,1,4,1,3,1
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN BALTAZAR CHIVAGUELA (LAGUNAS),3,123,65,58,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN CARLOS YAUTEPEC,4,325,174,151,26
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN FRANCISCO GUICHINA,3,118,69,49,11
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN ISIDRO MANTECA,2,33,16,17,9
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN ISIDRO TAPANALÁ,2,6,1,5,1
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN JOSÉ CHILTEPEC,3,112,66,46,11
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN LUCAS IXCOTEPEC,2,16,5,11,2
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN MATÍAS PETACALTEPEC,3,127,68,59,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN MIGUEL CHONGOS,4,145,78,67,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN MIGUEL NITZAVIGUITI,1,5,2,3,1
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN MIGUEL SUCHILTEPEC,2,46,24,22,9
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN PABLO TOPILTEPEC,3,174,100,74,13
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN PEDRO LACHIGOBA,1,5,1,4,1
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN PEDRO LEAPI,3,96,52,44,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SAN PEDRO TEPALCATEPEC,3,69,32,37,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTA LUCÍA MECALTEPEC,2,31,15,16,8
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTA MARÍA CANDELARIA,4,165,82,83,15
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTA MARÍA NIZAVIGUITI,3,59,30,29,12
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTIAGO LACHIVÍA,4,267,147,120,16
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTIAGO QUIAVICUZAS,5,582,250,332,31
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTIAGO VARGAS (LLANO SANTIAGO),3,25,10,15,3
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTO DOMINGO LACHIVITÓ,2,4,3,1,1
OAXACA,20,SAN CARLOS YAUTEPEC,125,SANTO TOMÁS QUIERÍ,4,211,105,106,15
OAXACA,20,SAN CRISTÓBAL AMATLÁN,126,LOS SABINOS [RANCHO],2,132,75,57,10
OAXACA,20,SAN CRISTÓBAL AMATLÁN,126,SAN AGUSTÍN MIXTEPEC,3,87,44,43,6
OAXACA,20,SAN CRISTÓBAL AMATLÁN,126,SAN ANDRÉS MIXTEPEC,3,54,28,26,8
OAXACA,20,SAN CRISTÓBAL AMATLÁN,126,SAN CRISTÓBAL AMATLÁN,10,1340,761,579,77
OAXACA,20,SAN CRISTÓBAL AMATLÁN,126,SAN LORENZO MIXTEPEC,1,12,8,4,1
OAXACA,20,SAN CRISTÓBAL AMOLTEPEC,127,BUENA VISTA,2,12,6,6,2
OAXACA,20,SAN CRISTÓBAL AMOLTEPEC,127,CABEZA DEL RÍO,4,113,56,57,9
OAXACA,20,SAN CRISTÓBAL AMOLTEPEC,127,SAN CRISTÓBAL AMOLTEPEC,4,144,77,67,9
OAXACA,20,SAN CRISTÓBAL AMOLTEPEC,127,TIERRA BLANCA,2,28,19,9,2
OAXACA,20,SAN CRISTÓBAL AMOLTEPEC,127,UNIÓN Y PROGRESO,2,26,13,13,2
OAXACA,20,SAN CRISTÓBAL LACHIRIOAG,128,SAN CRISTÓBAL LACHIRIOAG,5,372,199,173,36
OAXACA,20,SAN CRISTÓBAL SUCHIXTLAHUACA,129,SAN CRISTÓBAL SUCHIXTLAHUACA,2,59,29,30,7
OAXACA,20,SAN DIONISIO DEL MAR,130,HUAMÚCHIL,6,517,245,272,27
OAXACA,20,SAN DIONISIO DEL MAR,130,SAN DIONISIO DEL MAR,14,1054,500,554,83
OAXACA,20,SAN DIONISIO DEL MAR,130,SAN DIONISIO PUEBLO VIEJO,2,21,11,10,2
OAXACA,20,SAN DIONISIO OCOTEPEC,131,AGUA SANTA,1,12,5,7,1
OAXACA,20,SAN DIONISIO OCOTEPEC,131,BARRIO 3 DE MAYO,2,293,142,151,16
OAXACA,20,SAN DIONISIO OCOTEPEC,131,BUENAVISTA,2,10,4,6,2
OAXACA,20,SAN DIONISIO OCOTEPEC,131,LAS MILPAS (ZAPOTECA NIZAYUL),2,14,8,6,4
OAXACA,20,SAN DIONISIO OCOTEPEC,131,SAN BALTAZAR GUELAVILA,9,857,477,380,51
OAXACA,20,SAN DIONISIO OCOTEPEC,131,SAN DIONISIO OCOTEPEC,12,1179,607,572,74
OAXACA,20,SAN DIONISIO OCOTEPEC,131,SANTO TOMÁS DE ARRIBA,3,127,67,60,11
OAXACA,20,SAN DIONISIO OCOTLÁN,132,GUELAVICHIGANA LA LABOR,2,23,10,13,6
OAXACA,20,SAN DIONISIO OCOTLÁN,132,SAN DIONISIO OCOTLÁN,2,100,56,44,9
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,BUENAVISTA TOTOHI,2,18,10,8,2
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,GUERRERO GRANDE,2,53,27,26,4
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,INDEPENDENCIA,3,109,54,55,8
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,MIER Y TERÁN,4,106,47,59,9
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,MORELOS,3,105,46,59,6
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,NDOYOCOYO (CIÉNEGA DE TULE),3,121,62,59,11
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,NDOYONOYUJI (CIÉNEGA DE FLORES AMARILLAS),2,42,18,24,3
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,PROGRESO,2,42,21,21,3
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,SAN ESTEBAN ATATLAHUCA,4,324,158,166,29
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,VICENTE GUERRERO,2,33,14,19,3
OAXACA,20,SAN ESTEBAN ATATLAHUCA,133,YUCUIJI,3,53,28,25,4
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,AGUA DE OLLA,2,21,8,13,2
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,AGUA DE TIERRA (SECCIÓN LA MONTAÑA),4,296,161,135,17
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO CULEBRA,2,93,41,52,5
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO ESPUMA,3,209,109,100,11
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO GRANDE,2,83,34,49,4
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO GUAJE,2,10,6,4,2
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO VENADO (SECCIÓN TERCERA),1,77,33,44,4
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,ARROYO ZAPOTILLO,3,277,150,127,15
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,CAMINO DE IXCATLÁN,3,254,119,135,15
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,CAMINO ZACATAL,3,142,80,62,10
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,COLONIA LA CENTRAL,2,142,71,71,8
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LA CHUPARROSA,3,274,137,137,17
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LA CONCHA,3,56,28,28,5
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LA PERMUTA,3,139,74,65,10
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LA SOLEDAD,1,4,0,4,1
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LA SORPRESA,7,560,282,278,31
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LLANO GRANDE ULUÁPAM,3,47,20,27,3
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOMA CAFETAL,1,29,16,13,1
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOMA DE SAN JUAN,3,313,159,154,18
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOMA NARANJA,3,153,68,85,10
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOS BIBIANO [SECCIÓN],1,8,5,3,1
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOS HERNÁNDEZ [SECCIÓN],2,11,4,7,2
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOS PALACIOS [SECCIÓN],2,53,24,29,3
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOS ROQUES [SECCIÓN],2,110,54,56,7
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,LOS ZARATES,2,89,43,46,5
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,PASO CARRETERO,3,136,73,63,7
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,PASO DEL TORO,2,304,170,134,16
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,PLAYA CHICA,3,272,140,132,14
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SAN FELIPE JALAPA DE DÍAZ,13,2397,1226,1171,120
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SANTO TOMÁS,3,352,170,182,20
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SECCIÓN ARROYO CRECIDO,3,38,18,20,3
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SECCIÓN CALIXTO,3,41,22,19,4
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SECCIÓN FABIÁN,3,36,13,23,4
OAXACA,20,SAN FELIPE JALAPA DE DÍAZ,134,SECCIÓN LAVIDA,3,24,7,17,4
OAXACA,20,SAN FELIPE TEJALÁPAM,135,EL CHILAR,1,59,34,25,4
OAXACA,20,SAN FELIPE TEJALÁPAM,135,EL PAREDÓN,1,51,29,22,3
OAXACA,20,SAN FELIPE TEJALÁPAM,135,JALAPA DEL VALLE,3,318,165,153,18
OAXACA,20,SAN FELIPE TEJALÁPAM,135,LA AURORA,1,36,19,17,6
OAXACA,20,SAN FELIPE TEJALÁPAM,135,LA UNIÓN,3,280,149,131,17
OAXACA,20,SAN FELIPE TEJALÁPAM,135,SAN FELIPE TEJALÁPAM,5,1133,668,465,55
OAXACA,20,SAN FELIPE USILA,136,ARROYO AGUACATE,3,60,30,30,4
OAXACA,20,SAN FELIPE USILA,136,ARROYO IGUANA,5,164,77,87,10
OAXACA,20,SAN FELIPE USILA,136,ARROYO TAMBOR,4,141,70,71,9
OAXACA,20,SAN FELIPE USILA,136,ARROYO TIGRE,2,52,31,21,3
OAXACA,20,SAN FELIPE USILA,136,BENITO JUÁREZ [COLONIA],1,6,3,3,1
OAXACA,20,SAN FELIPE USILA,136,CARACOLES ESTRELLA,2,27,15,12,2
OAXACA,20,SAN FELIPE USILA,136,CERRO CARACOL,2,47,24,23,3
OAXACA,20,SAN FELIPE USILA,136,CERRO DE HOJAS,2,30,19,11,2
OAXACA,20,SAN FELIPE USILA,136,CERRO VERDE,1,31,14,17,2
OAXACA,20,SAN FELIPE USILA,136,LÁZARO CÁRDENAS,3,62,22,40,5
OAXACA,20,SAN FELIPE USILA,136,NUEVO ARROYO TAMBOR EL CARACOL,1,15,7,8,1
OAXACA,20,SAN FELIPE USILA,136,NUEVO SANTA FLORA,3,33,17,16,3
OAXACA,20,SAN FELIPE USILA,136,PASO ESCALERAS,3,128,60,68,8
OAXACA,20,SAN FELIPE USILA,136,PEÑA BLANCA,2,69,30,39,4
OAXACA,20,SAN FELIPE USILA,136,PEÑA BLANCA (COLONIA SAN MARTÍN PEÑA BLANCA),1,5,2,3,1
OAXACA,20,SAN FELIPE USILA,136,PIEDRA DE AZÚCAR,2,52,25,27,3
OAXACA,20,SAN FELIPE USILA,136,SAN ANTONIO ANALCO,1,30,14,16,2
OAXACA,20,SAN FELIPE USILA,136,SAN ANTONIO DEL BARRIO,2,35,15,20,3
OAXACA,20,SAN FELIPE USILA,136,SAN FELIPE USILA,10,1932,952,980,93
OAXACA,20,SAN FELIPE USILA,136,SAN PEDRO TLATEPUSCO,2,43,22,21,3
OAXACA,20,SAN FELIPE USILA,136,SANTA CRUZ TEPETOTUTLA,3,113,61,52,9
OAXACA,20,SAN FELIPE USILA,136,SANTA FLORA,4,148,67,81,9
OAXACA,20,SAN FELIPE USILA,136,SANTIAGO TLATEPUSCO,3,173,78,95,10
OAXACA,20,SAN FELIPE USILA,136,SANTO TOMÁS TEXAS,3,88,37,51,6
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,EL ALAZÁN,3,30,12,18,3
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,LA CIÉNEGA,2,8,5,3,2
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,LLANO DE AGUA,3,153,80,73,11
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,SAN FRANCISCO CAHUACUÁ,4,264,136,128,15
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,SAN ISIDRO EL POTRERO,3,138,70,68,11
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,SAN SEBASTIÁN YUTANINO,4,274,136,138,17
OAXACA,20,SAN FRANCISCO CAHUACUÁ,137,UNIÓN Y PROGRESO,2,58,24,34,5
OAXACA,20,SAN FRANCISCO CAJONOS,138,SAN FRANCISCO CAJONOS,2,28,16,12,2
OAXACA,20,SAN FRANCISCO CAJONOS,138,SAN MIGUEL CAJONOS,2,24,13,11,5
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,EL OCOTAL,3,40,19,21,8
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,GUADALUPE SIETE CERROS,3,103,57,46,10
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,HIERBA BUENA,2,39,21,18,8
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,LA REFORMA,3,36,20,16,4
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,RANCHO PINABETE,1,7,4,3,1
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,SAN ALEJO EL PROGRESO,3,148,85,63,12
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,SAN FRANCISCO CHAPULAPA,4,162,94,68,15
OAXACA,20,SAN FRANCISCO CHAPULAPA,139,SANTO TOMÁS,3,35,22,13,3
OAXACA,20,SAN FRANCISCO CHINDÚA,140,SAN FRANCISCO CHINDÚA,4,101,48,53,11
OAXACA,20,SAN FRANCISCO DEL MAR,141,COLONIA VILLANUEVA,3,70,41,29,4
OAXACA,20,SAN FRANCISCO DEL MAR,141,EL VERGEL DEL MAÍZ,2,53,26,27,4
OAXACA,20,SAN FRANCISCO DEL MAR,141,PUERTO ESTERO,2,25,9,16,2
OAXACA,20,SAN FRANCISCO DEL MAR,141,PUERTO GRANDE,1,39,21,18,6
OAXACA,20,SAN FRANCISCO DEL MAR,141,SAN FRANCISCO DEL MAR,2,148,71,77,9
OAXACA,20,SAN FRANCISCO DEL MAR,141,SAN FRANCISCO DEL MAR PUEBLO VIEJO,16,1925,1002,923,108
OAXACA,20,SAN FRANCISCO DEL MAR,141,SANTA CRUZ,4,93,53,40,11
OAXACA,20,SAN FRANCISCO DEL MAR,141,SANTA RITA,4,250,109,141,14
OAXACA,20,SAN FRANCISCO HUEHUETLÁN,142,PAPALOCUATLA,1,9,3,6,1
OAXACA,20,SAN FRANCISCO HUEHUETLÁN,142,SAN FRANCISCO HUEHUETLÁN,5,139,66,73,13
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,20 DE NOVIEMBRE,3,206,117,89,14
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,CERRO CHICO (CERRITOS),2,128,73,55,9
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,CERRO GRANDE,2,71,36,35,8
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,CHAHUITES LAS CONCHAS,2,58,32,26,9
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,LAS PALMAS,3,93,47,46,9
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,REFORMA AGRARIA INTEGRAL,2,48,25,23,9
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,RÍO VIEJO,2,45,25,20,9
OAXACA,20,SAN FRANCISCO IXHUATÁN,143,SAN FRANCISCO IXHUATÁN,17,1838,962,876,159
OAXACA,20,SAN FRANCISCO JALTEPETONGO,144,SAN FRANCISCO JALTEPETONGO,5,176,96,80,15
OAXACA,20,SAN FRANCISCO JALTEPETONGO,144,SAN ISIDRO JALTEPETONGO,2,39,16,23,3
OAXACA,20,SAN FRANCISCO LACHIGOLÓ,145,SAN FRANCISCO LACHIGOLÓ,3,346,175,171,21
OAXACA,20,SAN FRANCISCO LOGUECHE,146,BRAMADERO,3,175,99,76,13
OAXACA,20,SAN FRANCISCO LOGUECHE,146,EL COSTOCHE,3,202,117,85,14
OAXACA,20,SAN FRANCISCO LOGUECHE,146,EL GUAYABO,2,48,25,23,9
OAXACA,20,SAN FRANCISCO LOGUECHE,146,SAN FRANCISCO LOGUECHE,4,288,150,138,20
OAXACA,20,SAN FRANCISCO NUXAÑO,147,SAN FRANCISCO NUXAÑO,2,46,24,22,8
OAXACA,20,SAN FRANCISCO OZOLOTEPEC,148,SAN FRANCISCO OZOLOTEPEC,4,386,213,173,21
OAXACA,20,SAN FRANCISCO OZOLOTEPEC,148,SAN JOSÉ OZOLOTEPEC,3,122,68,54,11
OAXACA,20,SAN FRANCISCO OZOLOTEPEC,148,SAN JUAN GUIVINI,3,189,107,82,13
OAXACA,20,SAN FRANCISCO SOLA,149,EL OBISPO,2,7,3,4,1
OAXACA,20,SAN FRANCISCO SOLA,149,GOTZENGO,2,16,10,6,2
OAXACA,20,SAN FRANCISCO SOLA,149,PIE DE GUITILLETE,1,73,36,37,3
OAXACA,20,SAN FRANCISCO SOLA,149,QUIALELÁ,2,25,7,18,3
OAXACA,20,SAN FRANCISCO SOLA,149,SAN FRANCISCO SOLA,2,369,183,186,17
OAXACA,20,SAN FRANCISCO SOLA,149,SHILEGUA,2,18,8,10,2
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,EL NUEVO MANZANITO,3,24,10,14,3
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,LAS TRANCAS,2,6,5,1,1
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,PLAN SECO,3,27,17,10,3
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,SAN FRANCISCO TELIXTLAHUACA,14,2878,1639,1239,193
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,SAN ISIDRO OJO DE AGUA,3,72,38,34,12
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,SAN SEBASTIÁN SEDAS,3,89,46,43,12
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,SANTA CRUZ EL SALTO,2,22,13,9,3
OAXACA,20,SAN FRANCISCO TELIXTLAHUACA,150,TIERRA COLORADA,1,7,4,3,1
OAXACA,20,SAN FRANCISCO TEOPAN,151,LLANO GRANDE,2,10,6,4,2
OAXACA,20,SAN FRANCISCO TEOPAN,151,SAN FRANCISCO TEOPAN,3,52,27,25,10
OAXACA,20,SAN FRANCISCO TLAPANCINGO,152,BARRIO DEL CARMEN,2,25,13,12,7
OAXACA,20,SAN FRANCISCO TLAPANCINGO,152,GUADALUPE NOGALES,3,186,109,77,17
OAXACA,20,SAN FRANCISCO TLAPANCINGO,152,SAN FRANCISCO TLAPANCINGO,4,333,204,129,24
OAXACA,20,SAN FRANCISCO TLAPANCINGO,152,SAN MARCOS NATIVIDAD,3,165,96,69,13
OAXACA,20,SAN GABRIEL MIXTEPEC,153,ARROYO TIGRE,2,16,7,9,2
OAXACA,20,SAN GABRIEL MIXTEPEC,153,CACALOTE,1,4,2,2,1
OAXACA,20,SAN GABRIEL MIXTEPEC,153,EL CAMARÓN,2,7,3,4,1
OAXACA,20,SAN GABRIEL MIXTEPEC,153,LA CAÑADA SAN MIGUELITO,1,2,0,2,1
OAXACA,20,SAN GABRIEL MIXTEPEC,153,LA CRUZ,2,21,11,10,1
OAXACA,20,SAN GABRIEL MIXTEPEC,153,SAN GABRIEL MIXTEPEC,6,1186,626,560,67
OAXACA,20,SAN GABRIEL MIXTEPEC,153,SAN ISIDRO EL CUIL,3,72,35,37,6
OAXACA,20,SAN GABRIEL MIXTEPEC,153,SANTA MARÍA,3,67,28,39,7
OAXACA,20,SAN GABRIEL MIXTEPEC,153,SANTO NIÑO,1,7,2,5,4
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,EL EXTEBE,2,34,20,14,3
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,LA PAZ XANAGUÍA,3,35,17,18,4
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,LA REFORMA,3,91,50,41,12
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,SAN ILDEFONSO AMATLÁN,3,220,104,116,15
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,SANTO DOMINGO AMATLÁN,3,45,28,17,8
OAXACA,20,SAN ILDEFONSO AMATLÁN,154,YOJUELA,4,127,71,56,15
OAXACA,20,SAN ILDEFONSO SOLA,155,BARRIO ZANIZA,3,45,18,27,6
OAXACA,20,SAN ILDEFONSO SOLA,155,PEÑA DEL CHIVO,2,14,6,8,1
OAXACA,20,SAN ILDEFONSO SOLA,155,SAN ILDEFONSO SOLA,2,55,29,26,9
OAXACA,20,SAN ILDEFONSO SOLA,155,SAN ILDEFONSO VIEJO,2,64,34,30,4
OAXACA,20,SAN ILDEFONSO SOLA,155,YOCUÁ,2,16,10,6,3
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SAN FRANCISCO YATEE,3,63,31,32,6
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SAN ILDEFONSO VILLA ALTA,4,391,173,218,27
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SAN JUAN TAGUI,2,58,27,31,3
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SAN JUAN YALAHUI,3,102,54,48,7
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SAN JUAN YETZECOVI,2,29,13,16,3
OAXACA,20,SAN ILDEFONSO VILLA ALTA,156,SANTA CATARINA YETZELALAG,2,56,26,30,4
OAXACA,20,SAN JACINTO AMILPAS,157,SAN JACINTO AMILPAS,30,4797,2532,2265,313
OAXACA,20,SAN JACINTO TLACOTEPEC,158,CUAJINICUIL,3,166,94,72,11
OAXACA,20,SAN JACINTO TLACOTEPEC,158,EL OBSCURO,3,22,8,14,9
OAXACA,20,SAN JACINTO TLACOTEPEC,158,EL VENADO,3,86,47,39,11
OAXACA,20,SAN JACINTO TLACOTEPEC,158,RÍO TRAPICHE,3,37,17,20,4
OAXACA,20,SAN JACINTO TLACOTEPEC,158,SAN ISIDRO EL VIEJO (LA ZONGA),3,12,5,7,2
OAXACA,20,SAN JACINTO TLACOTEPEC,158,SAN JACINTO TLACOTEPEC,5,289,145,144,16
OAXACA,20,SAN JERÓNIMO COATLÁN,159,BUENA VISTA,2,10,5,5,2
OAXACA,20,SAN JERÓNIMO COATLÁN,159,BUGAMBILIAS,3,36,16,20,4
OAXACA,20,SAN JERÓNIMO COATLÁN,159,CERRO SOL,2,5,5,0,1
OAXACA,20,SAN JERÓNIMO COATLÁN,159,EL MIRADOR,2,57,26,31,4
OAXACA,20,SAN JERÓNIMO COATLÁN,159,EL PROGRESO,3,37,18,19,8
OAXACA,20,SAN JERÓNIMO COATLÁN,159,JUNTA DE LOS RÍOS,2,7,5,2,1
OAXACA,20,SAN JERÓNIMO COATLÁN,159,LA JUQUILITA,3,30,16,14,3
OAXACA,20,SAN JERÓNIMO COATLÁN,159,LAS PALMAS,3,175,81,94,11
OAXACA,20,SAN JERÓNIMO COATLÁN,159,LLANO DE LEÓN,3,146,67,79,9
OAXACA,20,SAN JERÓNIMO COATLÁN,159,RÍO PIEDRA,3,42,27,15,6
OAXACA,20,SAN JERÓNIMO COATLÁN,159,RÍO VÍBORA (TRES RÍOS),1,6,5,1,1
OAXACA,20,SAN JERÓNIMO COATLÁN,159,SAN CRISTÓBAL HONDURAS,3,212,117,95,13
OAXACA,20,SAN JERÓNIMO COATLÁN,159,SAN JERÓNIMO COATLÁN,4,271,158,113,15
OAXACA,20,SAN JERÓNIMO COATLÁN,159,SAN LUCAS,3,28,18,10,3
OAXACA,20,SAN JERÓNIMO COATLÁN,159,SANTO DOMINGO COATLÁN,3,85,45,40,12
OAXACA,20,SAN JERÓNIMO COATLÁN,159,SOLEDAD PIEDRA LARGA,3,168,75,93,12
OAXACA,20,SAN JERÓNIMO COATLÁN,159,TIERRA BLANCA,1,7,4,3,1
OAXACA,20,SAN JERÓNIMO SILACAYOAPILLA,160,EL SABINO,2,23,10,13,9
OAXACA,20,SAN JERÓNIMO SILACAYOAPILLA,160,SAN JERÓNIMO SILACAYOAPILLA,3,230,126,104,15
OAXACA,20,SAN JERÓNIMO SILACAYOAPILLA,160,TEJALTITLÁN,2,23,10,13,4
OAXACA,20,SAN JERÓNIMO SOSOLA,161,CIENEGUILLA,2,23,8,15,3
OAXACA,20,SAN JERÓNIMO SOSOLA,161,CRUZ DE PIEDRA,2,20,10,10,6
OAXACA,20,SAN JERÓNIMO SOSOLA,161,MINAS DE LLANO VERDE,2,47,25,22,9
OAXACA,20,SAN JERÓNIMO SOSOLA,161,OJO DE AGUA,1,10,4,6,1
OAXACA,20,SAN JERÓNIMO SOSOLA,161,RÍO FLORIDO SOSOLA,2,9,4,5,2
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SAN JERÓNIMO SOSOLA,3,64,34,30,12
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SAN JOSÉ SOSOLA,3,27,10,17,10
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SAN JUAN SOSOLA,2,10,5,5,1
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SAN MATEO SOSOLA,4,152,82,70,16
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SANTA LUCÍA SOSOLA,3,88,45,43,12
OAXACA,20,SAN JERÓNIMO SOSOLA,161,SANTA MARÍA TEJOTEPEC,2,14,7,7,6
OAXACA,20,SAN JERÓNIMO TAVICHE,162,SAN JERÓNIMO TAVICHE,5,492,268,224,27
OAXACA,20,SAN JERÓNIMO TECÓATL,163,LOS NARANJOS,3,91,44,47,9
